ckan_id,movie_id,title,full_title,release_year,genres,entity_id
7343,49513,"Brighter Summer Day, A (Gu ling jie shao nian sha ren shi jian)","Brighter Summer Day, A (Gu ling jie shao nian sha ren shi jian) (1991)",1991.0,"['Drama', 'Romance']",7343
7344,49518,Moog,Moog (2004),2004.0,"['Documentary', 'Musical']",7344
7345,49524,"Nativity Story, The","Nativity Story, The (2006)",2006.0,['Drama'],7345
7346,49530,Blood Diamond,Blood Diamond (2006),2006.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",7346
7347,49571,Dracula's Daughter,Dracula's Daughter (1936),1936.0,"['Drama', 'Horror']",7347
7348,49591,Doc Savage: The Man of Bronze,Doc Savage: The Man of Bronze (1975),1975.0,['Adventure'],7348
7349,49615,Triad Election (Election 2) (Hak se wui yi wo wai kwai),Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),2006.0,"['Crime', 'Drama', 'Thriller']",7349
7350,49642,Unaccompanied Minors,Unaccompanied Minors (2006),2006.0,"['Children', 'Comedy']",7350
7351,49644,Off the Black,Off the Black (2006),2006.0,['Drama'],7351
7352,49649,Eragon,Eragon (2006),2006.0,"['Action', 'Adventure', 'Fantasy']",7352
7353,49651,Rocky Balboa,Rocky Balboa (2006),2006.0,"['Action', 'Drama']",7353
7354,49663,Iron Island (Jazireh Ahani),Iron Island (Jazireh Ahani) (2005),2005.0,['Drama'],7354
7355,49666,Fur: An Imaginary Portrait of Diane Arbus,Fur: An Imaginary Portrait of Diane Arbus (2006),2006.0,"['Drama', 'Fantasy', 'Romance']",7355
7356,49668,Girl Shy,Girl Shy (1924),1924.0,"['Action', 'Comedy', 'Drama', 'Romance']",7356
7357,49688,"Dam Busters, The","Dam Busters, The (1955)",1955.0,"['Action', 'Drama', 'War']",7357
7358,49691,Zombie Honeymoon,Zombie Honeymoon (2004),2004.0,"['Drama', 'Horror', 'Romance']",7358
7359,49735,Another Gay Movie,Another Gay Movie (2006),2006.0,['Comedy'],7359
7360,49739,Oyster Farmer,Oyster Farmer (2004),2004.0,['Drama'],7360
7361,49752,Red-Headed Woman,Red-Headed Woman (1932),1932.0,"['Comedy', 'Romance']",7361
7362,49766,"Man Who Never Was, The","Man Who Never Was, The (1956)",1956.0,"['Drama', 'War']",7362
7363,49793,We Are Marshall,We Are Marshall (2006),2006.0,['Drama'],7363
7364,49815,"Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho)","Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho) (2004)",2004.0,"['Animation', 'Drama', 'Romance', 'Sci-Fi', 'War']",7364
7365,49817,"Plague Dogs, The","Plague Dogs, The (1982)",1982.0,"['Adventure', 'Animation', 'Drama']",7365
7366,49824,Dreamgirls,Dreamgirls (2006),2006.0,"['Drama', 'Musical']",7366
7367,49856,"Page Turner, The (Tourneuse de pages, La)","Page Turner, The (Tourneuse de pages, La) (2006)",2006.0,"['Drama', 'Musical', 'Thriller']",7367
7368,49899,We Feed the World,We Feed the World (2005),2005.0,['Documentary'],7368
7369,49910,Freedom Writers,Freedom Writers (2007),2007.0,['Drama'],7369
7370,49929,Katzelmacher,Katzelmacher (1969),1969.0,"['Drama', 'Romance']",7370
7371,49951,Sebastiane,Sebastiane (1976),1976.0,"['Drama', 'Thriller']",7371
7372,49957,"History Boys, The","History Boys, The (2006)",2006.0,"['Comedy', 'Drama']",7372
7373,49961,Notes on a Scandal,Notes on a Scandal (2006),2006.0,['Drama'],7373
7374,49973,Children Shouldn't Play with Dead Things,Children Shouldn't Play with Dead Things (1973),1973.0,['Horror'],7374
7375,49979,Desert Heat (Inferno),Desert Heat (Inferno) (1999),1999.0,['Action'],7375
7376,49994,"Life of Jesus, The (La vie de Jésus)","Life of Jesus, The (La vie de Jésus) (1997)",1997.0,['Drama'],7376
7377,50003,DOA: Dead or Alive,DOA: Dead or Alive (2006),2006.0,"['Action', 'Adventure']",7377
7378,50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia),Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),2006.0,"['Action', 'Drama']",7378
7379,50011,"Bothersome Man, The (Brysomme mannen, Den)","Bothersome Man, The (Brysomme mannen, Den) (2006)",2006.0,"['Comedy', 'Drama', 'Fantasy', 'Mystery']",7379
7380,50064,"Good German, The","Good German, The (2006)",2006.0,"['Drama', 'Mystery', 'Thriller']",7380
7381,50066,Sweet Land,Sweet Land (2005),2005.0,"['Drama', 'Romance']",7381
7382,50068,Letters from Iwo Jima,Letters from Iwo Jima (2006),2006.0,"['Drama', 'War']",7382
7383,50076,Presenting Lily Mars,Presenting Lily Mars (1943),1943.0,"['Comedy', 'Musical', 'Romance']",7383
7384,50149,Happily N'Ever After,Happily N'Ever After (2007),2007.0,"['Animation', 'Children', 'Comedy']",7384
7385,50153,Code Name: The Cleaner,Code Name: The Cleaner (2007),2007.0,"['Action', 'Comedy', 'Crime']",7385
7386,50158,Stomp the Yard,Stomp the Yard (2007),2007.0,"['Drama', 'Musical']",7386
7387,50160,Miss Potter,Miss Potter (2006),2006.0,['Drama'],7387
7388,50162,Arthur and the Invisibles,Arthur and the Invisibles (2007),2007.0,"['Action', 'Children', 'Fantasy']",7388
7389,50183,Loving Annabelle,Loving Annabelle (2006),2006.0,"['Drama', 'Romance']",7389
7390,50208,Rolling Family (Familia rodante),Rolling Family (Familia rodante) (2004),2004.0,"['Comedy', 'Drama']",7390
7391,50229,"Young Girls of Rochefort, The (Demoiselles de Rochefort, Les)","Young Girls of Rochefort, The (Demoiselles de Rochefort, Les) (1967)",1967.0,"['Comedy', 'Musical', 'Romance']",7391
7392,50245,Alice in the Cities (Alice in den Stadten),Alice in the Cities (Alice in den Stadten) (1974),1974.0,['Drama'],7392
7393,50253,David and Bathsheba,David and Bathsheba (1951),1951.0,"['Drama', 'Romance']",7393
7394,50259,Old Joy,Old Joy (2006),2006.0,['Drama'],7394
7395,50279,My Bollywood Bride,My Bollywood Bride (2006),2006.0,"['Comedy', 'Drama', 'Romance']",7395
7396,50347,Rosario Tijeras,Rosario Tijeras (2005),2005.0,"['Crime', 'Drama', 'Romance']",7396
7397,50349,American Madness,American Madness (1932),1932.0,['Drama'],7397
7398,50354,"Return of Don Camillo, The (Retour de Don Camillo, Le)","Return of Don Camillo, The (Retour de Don Camillo, Le) (1956)",1956.0,['Comedy'],7398
7399,50356,"Little World of Don Camillo, The (Petit monde de Don Camillo, Le)","Little World of Don Camillo, The (Petit monde de Don Camillo, Le) (1953)",1953.0,['Comedy'],7399
7400,50358,Invisible Waves,Invisible Waves (2006),2006.0,"['Adventure', 'Crime', 'Drama']",7400
7401,50379,Cold Showers (Douches froides),Cold Showers (Douches froides) (2005),2005.0,['Drama'],7401
7402,50440,Primeval,Primeval (2007),2007.0,"['Horror', 'Thriller']",7402
7403,50442,Alpha Dog,Alpha Dog (2007),2007.0,"['Crime', 'Drama']",7403
7404,50447,"Dead Girl, The","Dead Girl, The (2006)",2006.0,"['Drama', 'Mystery', 'Thriller']",7404
7405,50482,House of 9,House of 9 (2005),2005.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",7405
7406,50488,"Stolen Life, A","Stolen Life, A (1946)",1946.0,['Drama'],7406
7407,50533,Into Great Silence (Die große Stille),Into Great Silence (Die große Stille) (2005),2005.0,['Documentary'],7407
7408,50541,Dinner for One (Der 90. Geburtstag oder Dinner for One),Dinner for One (Der 90. Geburtstag oder Dinner for One) (1963),1963.0,['Comedy'],7408
7409,50550,Red Doors,Red Doors (2005),2005.0,"['Comedy', 'Drama']",7409
7410,50572,"Wendell Baker Story, The","Wendell Baker Story, The (2005)",2005.0,"['Comedy', 'Drama', 'Romance']",7410
7411,50583,Linda Linda Linda,Linda Linda Linda (2005),2005.0,"['Comedy', 'Drama']",7411
7412,50589,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei),Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei) (2004),2004.0,"['Drama', 'Romance']",7412
7413,50594,Daisies (Sedmikrasky),Daisies (Sedmikrasky) (1966),1966.0,"['Comedy', 'Drama']",7413
7414,50610,Beer League,Beer League (2006),2006.0,['Comedy'],7414
7415,50615,Killer of Sheep,Killer of Sheep (1977),1977.0,['Drama'],7415
7416,50619,"Blood of a Poet, The (Sang d'un poète, Le)","Blood of a Poet, The (Sang d'un poète, Le) (1930)",1930.0,"['Drama', 'Fantasy']",7416
7417,50628,Dirty Sanchez: The Movie,Dirty Sanchez: The Movie (2006),2006.0,['Comedy'],7417
7418,50658,49 Up,49 Up (2005),2005.0,['Documentary'],7418
7419,50685,Waitress,Waitress (2007),2007.0,"['Comedy', 'Drama', 'Romance']",7419
7420,50705,Neverwas,Neverwas (2005),2005.0,"['Drama', 'Fantasy', 'Mystery']",7420
7421,50742,7 Plus Seven,7 Plus Seven (1970),1970.0,['Documentary'],7421
7422,50774,R-Point (Arpointeu),R-Point (Arpointeu) (2004),2004.0,"['Action', 'Drama', 'Horror']",7422
7423,50794,Smokin' Aces,Smokin' Aces (2006),2006.0,"['Action', 'Crime', 'Drama', 'Thriller']",7423
7424,50796,Blood and Chocolate,Blood and Chocolate (2007),2007.0,"['Drama', 'Fantasy', 'Horror', 'Romance']",7424
7425,50798,Epic Movie,Epic Movie (2007),2007.0,"['Adventure', 'Comedy']",7425
7426,50800,"Messengers, The","Messengers, The (2007)",2007.0,"['Drama', 'Horror', 'Thriller']",7426
7427,50802,Because I Said So,Because I Said So (2007),2007.0,"['Comedy', 'Drama', 'Romance']",7427
7428,50804,Hannibal Rising,Hannibal Rising (2007),2007.0,"['Drama', 'Horror', 'Thriller']",7428
7429,50806,Norbit,Norbit (2007),2007.0,"['Comedy', 'Romance']",7429
7430,50842,"Boss of It All, The (Direktøren for det hele)","Boss of It All, The (Direktøren for det hele) (2006)",2006.0,"['Comedy', 'Drama']",7430
7431,50872,Ratatouille,Ratatouille (2007),2007.0,"['Animation', 'Children', 'Drama']",7431
7432,50892,Izo,Izo (2004),2004.0,"['Action', 'Drama', 'Fantasy', 'Horror', 'Thriller', 'War']",7432
7433,50923,"Astronaut Farmer, The","Astronaut Farmer, The (2007)",2007.0,['Drama'],7433
7434,50940,Murk (Mørke),Murk (Mørke) (2005),2005.0,"['Drama', 'Thriller']",7434
7435,50954,It's a Boy Girl Thing,It's a Boy Girl Thing (2006),2006.0,"['Comedy', 'Romance']",7435
7436,50970,Myra Breckinridge,Myra Breckinridge (1970),1970.0,['Comedy'],7436
7437,50999,"Ugly Duckling and Me!, The","Ugly Duckling and Me!, The (2006)",2006.0,"['Animation', 'Comedy']",7437
7438,51004,Danika,Danika (2006),2006.0,"['Drama', 'Horror', 'Thriller']",7438
7439,51044,Magical Mystery Tour,Magical Mystery Tour (1967),1967.0,"['Comedy', 'Musical']",7439
7440,51053,Ringers: Lord of the Fans,Ringers: Lord of the Fans (2005),2005.0,"['Comedy', 'Documentary']",7440
7441,51060,Sisters of the Gion (Gion no shimai),Sisters of the Gion (Gion no shimai) (1936),1936.0,['Drama'],7441
7442,51063,Trailer Park Boys: The Movie,Trailer Park Boys: The Movie (2006),2006.0,"['Comedy', 'Crime']",7442
7443,51084,Music and Lyrics,Music and Lyrics (2007),2007.0,"['Comedy', 'Romance']",7443
7444,51086,"Number 23, The","Number 23, The (2007)",2007.0,"['Drama', 'Mystery', 'Thriller']",7444
7445,51088,Reno 911!: Miami,Reno 911!: Miami (2007),2007.0,['Comedy'],7445
7446,51091,Black Snake Moan,Black Snake Moan (2006),2006.0,['Drama'],7446
7447,51103,Be with Me,Be with Me (2005),2005.0,"['Drama', 'Romance']",7447
7448,51106,Shooting Gallery,Shooting Gallery (2005),2005.0,"['Crime', 'Drama', 'Thriller']",7448
7449,51111,What Will You Do When You Catch Me? (Co mi zrobisz jak mnie zlapiesz?),What Will You Do When You Catch Me? (Co mi zrobisz jak mnie zlapiesz?) (1978),1978.0,"['Comedy', 'Crime']",7449
7450,51127,loudQUIETloud: A Film About the Pixies,loudQUIETloud: A Film About the Pixies (2006),2006.0,['Documentary'],7450
7451,51167,My Father and My Son (Babam ve oglum),My Father and My Son (Babam ve oglum) (2005),2005.0,['Drama'],7451
7452,51182,Salon Kitty,Salon Kitty (1976),1976.0,['Drama'],7452
7453,51185,Human Trafficking,Human Trafficking (2005),2005.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",7453
7454,51187,Kidulthood,Kidulthood (2006),2006.0,['Drama'],7454
7455,51194,Like Mike 2: Streetball,Like Mike 2: Streetball (2006),2006.0,"['Children', 'Comedy']",7455
7456,51203,Lady in Cement,Lady in Cement (1968),1968.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",7456
7457,51207,Street Trash,Street Trash (1987),1987.0,"['Comedy', 'Horror']",7457
7458,51209,Fighting Elegy (Kenka erejii),Fighting Elegy (Kenka erejii) (1966),1966.0,"['Action', 'Comedy']",7458
7459,51246,Salvatore Giuliano,Salvatore Giuliano (1964),1964.0,"['Crime', 'Drama', 'War']",7459
7460,51249,First Man Into Space,First Man Into Space (1959),1959.0,"['Drama', 'Horror', 'Sci-Fi']",7460
7461,51251,I Drink Your Blood,I Drink Your Blood (1970),1970.0,['Horror'],7461
7462,51255,Hot Fuzz,Hot Fuzz (2007),2007.0,"['Action', 'Comedy', 'Crime', 'Mystery']",7462
7463,51265,Dead Heat on a Merry-Go-Round,Dead Heat on a Merry-Go-Round (1966),1966.0,"['Comedy', 'Crime']",7463
7464,51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer)","36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",1978.0,"['Action', 'Adventure']",7464
7465,51300,"Trial of Billy Jack, The","Trial of Billy Jack, The (1974)",1974.0,"['Action', 'Drama', 'Musical']",7465
7466,51302,"Savage Innocents, The","Savage Innocents, The (1960)",1960.0,"['Adventure', 'Crime', 'Drama']",7466
7467,51312,"Consequences of Love, The (Conseguenze dell'amore, Le)","Consequences of Love, The (Conseguenze dell'amore, Le) (2004)",2004.0,"['Crime', 'Drama']",7467
7468,51314,Golden Door (Nuovomondo),Golden Door (Nuovomondo) (2006),2006.0,"['Adventure', 'Drama', 'Romance']",7468
7469,51317,Kamchatka,Kamchatka (2002),2002.0,['Drama'],7469
7470,51321,"Leopard Man, The","Leopard Man, The (1943)",1943.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",7470
7471,51341,Family Law (Derecho de familia),Family Law (Derecho de familia) (2006),2006.0,"['Comedy', 'Drama']",7471
7472,51354,Emil i Lönneberga,Emil i Lönneberga (1971),1971.0,"['Children', 'Drama']",7472
7473,51357,Citizen X,Citizen X (1995),1995.0,"['Crime', 'Drama', 'Thriller']",7473
7474,51380,"Canterbury Tales, The (I racconti di Canterbury)","Canterbury Tales, The (I racconti di Canterbury) (1972)",1972.0,"['Comedy', 'Drama']",7474
7475,51433,Changing Times (Les temps qui changent),Changing Times (Les temps qui changent) (2004),2004.0,"['Drama', 'Romance']",7475
7476,51455,God Grew Tired of Us,God Grew Tired of Us (2006),2006.0,"['Documentary', 'Drama']",7476
7477,51457,Iraq in Fragments,Iraq in Fragments (2006),2006.0,"['Documentary', 'War']",7477
7478,51486,Romanzo Criminale,Romanzo Criminale (2005),2005.0,"['Crime', 'Drama']",7478
7479,51498,2001 Maniacs,2001 Maniacs (2005),2005.0,"['Comedy', 'Horror']",7479
7480,51520,Teen Wolf Too,Teen Wolf Too (1987),1987.0,['Comedy'],7480
7481,51562,Babylon 5: The Gathering,Babylon 5: The Gathering (1993),1993.0,['Sci-Fi'],7481
7482,51569,White Noise 2: The Light,White Noise 2: The Light (2007),2007.0,"['Drama', 'Horror', 'Thriller']",7482
7483,51573,Meshes of the Afternoon,Meshes of the Afternoon (1943),1943.0,['Fantasy'],7483
7484,51575,Wild Hogs,Wild Hogs (2007),2007.0,"['Adventure', 'Comedy']",7484
7485,51596,First on the Moon (Pervye na Lune),First on the Moon (Pervye na Lune) (2005),2005.0,"['Documentary', 'Sci-Fi']",7485
7486,51605,El Lobo,El Lobo (2004),2004.0,['Thriller'],7486
7487,51619,"Lathe of Heaven, The","Lathe of Heaven, The (1980)",1980.0,['Sci-Fi'],7487
7488,51632,Atlantis: Milo's Return,Atlantis: Milo's Return (2003) ,2003.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",7488
7489,51660,"Ultimate Gift, The","Ultimate Gift, The (2006)",2006.0,['Drama'],7489
7490,51662,300,300 (2007),2007.0,"['Action', 'Fantasy', 'War', 'IMAX']",7490
7491,51686,Three Smart Girls,Three Smart Girls (1936),1936.0,"['Comedy', 'Musical', 'Romance']",7491
7492,51691,Something in the Wind,Something in the Wind (1947),1947.0,"['Comedy', 'Musical']",7492
7493,51694,Starter for 10,Starter for 10 (2006),2006.0,"['Drama', 'Romance']",7493
7494,51698,"Last Mimzy, The","Last Mimzy, The (2007)",2007.0,"['Adventure', 'Children', 'Sci-Fi']",7494
7495,51800,Kippur,Kippur (2000),2000.0,"['Drama', 'War']",7495
7496,51817,Diary of a Hitman,Diary of a Hitman (1991),1991.0,"['Crime', 'Drama', 'Thriller']",7496
7497,51820,Flower Drum Song,Flower Drum Song (1961),1961.0,"['Comedy', 'Musical', 'Romance']",7497
7498,51834,Becoming Jane,Becoming Jane (2007),2007.0,"['Drama', 'Romance']",7498
7499,51847,Right at Your Door,Right at Your Door (2006),2006.0,"['Drama', 'Thriller']",7499
7500,51857,"Taste of Honey, A","Taste of Honey, A (1961)",1961.0,['Drama'],7500
7501,51884,"Namesake, The","Namesake, The (2006)",2006.0,"['Drama', 'Romance']",7501
7502,51886,Omagh,Omagh (2004),2004.0,['Drama'],7502
7503,51891,Samurai Spy (Ibun Sarutobi Sasuke),Samurai Spy (Ibun Sarutobi Sasuke) (1965),1965.0,"['Action', 'Drama']",7503
7504,51903,I Think I Love My Wife,I Think I Love My Wife (2007),2007.0,"['Comedy', 'Drama', 'Romance']",7504
7505,51905,"Second Chance, The","Second Chance, The (2006)",2006.0,['Drama'],7505
7506,51911,"Fugitive Kind, The","Fugitive Kind, The (1959)",1959.0,"['Crime', 'Drama', 'Romance']",7506
7507,51921,Hipnos,Hipnos (2004),2004.0,"['Horror', 'Thriller']",7507
7508,51931,Reign Over Me,Reign Over Me (2007),2007.0,['Drama'],7508
7509,51937,"Hills Have Eyes II, The","Hills Have Eyes II, The (2007)",2007.0,"['Horror', 'Thriller']",7509
7510,51939,TMNT (Teenage Mutant Ninja Turtles),TMNT (Teenage Mutant Ninja Turtles) (2007),2007.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",7510
7511,52005,Jindabyne,Jindabyne (2006),2006.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",7511
7512,52009,"Spider's Stratagem, The (Strategia del ragno)","Spider's Stratagem, The (Strategia del ragno) (1970)",1970.0,"['Drama', 'Mystery']",7512
7513,52033,"Tall Target, The","Tall Target, The (1951)",1951.0,"['Adventure', 'Crime', 'Drama', 'Thriller']",7513
7514,52037,Avenue Montaigne (Fauteuils d'orchestre),Avenue Montaigne (Fauteuils d'orchestre) (2006),2006.0,"['Comedy', 'Drama', 'Romance']",7514
7515,52042,Black Book (Zwartboek),Black Book (Zwartboek) (2006),2006.0,"['Drama', 'Thriller', 'War']",7515
7516,52101,"Quiet Duel, The (Shizukanaru ketto)","Quiet Duel, The (Shizukanaru ketto) (1949)",1949.0,['Drama'],7516
7517,52104,"Moment of Innocence, A (Nun va Goldoon)","Moment of Innocence, A (Nun va Goldoon) (1996)",1996.0,['Drama'],7517
7518,52108,It's Impossible to Learn to Plow by Reading Books,It's Impossible to Learn to Plow by Reading Books (1988),1988.0,['Drama'],7518
7519,52153,"Five Pennies, The","Five Pennies, The (1959)",1959.0,['Drama'],7519
7520,52173,Ladies in Retirement,Ladies in Retirement (1941),1941.0,['Drama'],7520
7521,52182,Eklavya: The Royal Guard,Eklavya: The Royal Guard (2007),2007.0,"['Action', 'Drama', 'Thriller']",7521
7522,52199,Damnation (Karhozat),Damnation (Karhozat) (1987),1987.0,"['Drama', 'Film-Noir']",7522
7523,52202,His Kind of Woman,His Kind of Woman (1951),1951.0,"['Comedy', 'Crime', 'Drama', 'Film-Noir', 'Thriller']",7523
7524,52224,Turn of Faith,Turn of Faith (2002),2002.0,"['Crime', 'Drama']",7524
7525,52227,"Darwin Awards, The","Darwin Awards, The (2006)",2006.0,"['Adventure', 'Comedy', 'Romance']",7525
7526,52237,"Tarnished Angels, The","Tarnished Angels, The (1958)",1958.0,['Drama'],7526
7527,52245,Blades of Glory,Blades of Glory (2007),2007.0,"['Comedy', 'Romance']",7527
7528,52273,Kissed by Winter (Vinterkyss),Kissed by Winter (Vinterkyss) (2005),2005.0,"['Drama', 'Mystery', 'Thriller']",7528
7529,52279,Are We Done Yet?,Are We Done Yet? (2007),2007.0,['Comedy'],7529
7530,52281,Grindhouse,Grindhouse (2007),2007.0,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']",7530
7531,52283,"Reaping, The","Reaping, The (2007)",2007.0,"['Horror', 'Thriller']",7531
7532,52285,Firehouse Dog,Firehouse Dog (2007),2007.0,"['Action', 'Comedy']",7532
7533,52287,Meet the Robinsons,Meet the Robinsons (2007),2007.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",7533
7534,52299,American Hardcore,American Hardcore (2006),2006.0,['Documentary'],7534
7535,52321,Seraphim Falls,Seraphim Falls (2006),2006.0,"['Action', 'Adventure', 'Drama', 'War', 'Western']",7535
7536,52326,Double Harness,Double Harness (1933),1933.0,"['Comedy', 'Drama']",7536
7537,52352,Judge Priest,Judge Priest (1934),1934.0,"['Comedy', 'Drama', 'Romance']",7537
7538,52356,Copying Beethoven,Copying Beethoven (2006),2006.0,"['Drama', 'Musical']",7538
